ID,NAMA MK,JENIS,SKS,NILAI
Alumni272,SISTEM INFORMASI,U,2,A
Alumni272,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni272,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni272,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni272,SISTEM MULTIMEDIA,W,2,A
Alumni272,SISTEM OPERASI,U,3,A
Alumni272,SISTEM TERDISTRIBUSI,P,2,A
Alumni272,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni272,STATISTIKA 1,W,2,A
Alumni272,STATISTIKA 2,W,2,A
Alumni272,STRUKTUR DATA  ,W,2,A
Alumni272,TEKNIK KOMPILASI,W,3,A
Alumni272,TEKNOLOGI GAME,W,1,A
Alumni272,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni273,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni273,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni273,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni273,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni273,ALGORITMA DEEP LEARNING,W,2,A
Alumni273,ARSITEKTUR KOMPUTER,U,2,A
Alumni273,BAHASA INDONESIA,W,2,A
Alumni273,BAHASA INGGRIS 1,W,1,A
Alumni273,BAHASA INGGRIS 2,W,1,A
Alumni273,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni273,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni273,BISNIS INFORMATIKA,W,1,A
Alumni273,DISAIN PEMODELAN GRAFIK,W,1,B
Alumni273,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni273,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni273,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni273,GRAFIK KOMPUTER 1,W,2,B
Alumni273,GRAFIK KOMPUTER 2,W,2,B
Alumni273,ILMU BUDAYA DASAR,W,1,A
Alumni273,ILMU SOSIAL DASAR,W,1,A
Alumni273,INFORMATIKA KESEHATAN,P,2,B
Alumni273,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni273,JARINGAN KOMPUTER,U,3,B
Alumni273,JARINGAN KOMPUTER LANJUT,P,2,B
Alumni273,KECERDASAN BUATAN,W,2,A
Alumni273,KOMPUTASI MODERN,W,1,B
Alumni273,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni273,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni273,MATEMATIKA DASAR 1,W,2,A
Alumni273,MATEMATIKA DASAR 2,U,2,B
Alumni273,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni273,MATEMATIKA INFORMATIKA 2   ,W,2,A
Alumni273,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni273,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni273,MATEMATIKA LANJUT 1,W,2,A
Alumni273,MATEMATIKA LANJUT 2,W,2,B
Alumni273,ORGANISASI SISTEM KOMPUTER,U,2,A
Alumni273,PEMODELAN DAN SIMULASI,W,2,B
Alumni273,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni273,PEMROGRAMAN JARINGAN,W,2,B
Alumni273,PEMROGRAMAN WEB,W,2,B
Alumni273,PENDIDIKAN AGAMA,W,2,B
Alumni273,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni273,PENDIDIKAN PANCASILA,U,2,A
Alumni273,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni273,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni273,PENGANTAR WEB SCIENCE,W,1,A
Alumni273,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni273,PENGOLAHAN CITRA,W,2,B
Alumni273,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,B
Alumni273,PERANCANGAN DAN ANALISA ALGORITMA,U,3,B
Alumni273,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni273,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni273,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni273,PRAKTIKUM FISIKA DASAR,W,1,C
Alumni273,REKAYASA KOMPUTASIONAL,W,2,B
Alumni273,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni273,REKAYASA PERANGKAT LUNAK 2,U,2,B
Alumni273,RISET OPERASIONAL,P,2,B
Alumni273,SISTEM BASIS DATA 1,W,3,A
Alumni273,SISTEM BASIS DATA 2,U,3,B
Alumni273,SISTEM BERKAS,U,2,B
Alumni273,SISTEM INFORMASI,U,2,A
Alumni273,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,P,2,A
Alumni273,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni273,SISTEM KEAMANAN KOMPUTER,W,2,B
Alumni273,SISTEM MULTIMEDIA,W,2,B
Alumni273,SISTEM OPERASI,U,3,B
Alumni273,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni273,STATISTIKA 1,W,2,B
Alumni273,STATISTIKA 2,W,2,A
Alumni273,STRUKTUR DATA  ,W,2,B
Alumni273,TEKNIK KOMPILASI,W,3,A
Alumni273,TEKNOLOGI GAME,W,1,A
Alumni273,TEORI BAHASA DAN OTOMATA,U,3,A
Alumni274,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni274,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni274,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni274,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni274,ALGORITMA DEEP LEARNING,W,2,B
Alumni274,ARSITEKTUR KOMPUTER,U,2,A
Alumni274,BAHASA INDONESIA,W,2,A
Alumni274,BAHASA INGGRIS 1,W,1,A
Alumni274,BAHASA INGGRIS 2,W,1,A
Alumni274,BAHASA INGGRIS BISNIS 1,W,1,B
Alumni274,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni274,BISNIS INFORMATIKA,W,1,A
Alumni274,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni274,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni274,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni274,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni274,GRAFIK KOMPUTER 1,W,2,B
Alumni274,GRAFIK KOMPUTER 2,W,2,A
Alumni274,ILMU BUDAYA DASAR,W,1,A
Alumni274,ILMU SOSIAL DASAR,W,1,B
Alumni274,INFORMATIKA KESEHATAN,P,2,A
Alumni274,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni274,JARINGAN KOMPUTER,U,3,A
Alumni274,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni274,KECERDASAN BUATAN,W,2,B
Alumni274,KOMPUTASI MODERN,W,1,A
Alumni274,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni274,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni274,MATEMATIKA DASAR 1,W,2,B
Alumni274,MATEMATIKA DASAR 2,U,2,A
Alumni274,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni274,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni274,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni274,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni274,MATEMATIKA LANJUT 1,W,2,B
Alumni274,MATEMATIKA LANJUT 2,W,2,A
Alumni274,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni274,PEMODELAN DAN SIMULASI,W,2,B
Alumni274,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni274,PEMROGRAMAN JARINGAN,W,2,A
Alumni274,PEMROGRAMAN WEB,W,2,A
Alumni274,PENDIDIKAN AGAMA,W,2,B
Alumni274,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni274,PENDIDIKAN PANCASILA,U,2,B
Alumni274,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,B
Alumni274,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,B
Alumni274,PENGANTAR WEB SCIENCE,W,1,B
Alumni274,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni274,PENGOLAHAN CITRA,W,2,B
Alumni274,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni274,PERANCANGAN DAN ANALISA ALGORITMA,W,3,A
Alumni274,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni274,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni274,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni274,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni274,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni274,REKAYASA KOMPUTASIONAL,W,2,B
Alumni274,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni274,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni274,RISET OPERASIONAL,P,2,B
Alumni274,ROBOTIKA CERDAS,W,2,B
Alumni274,SISTEM BASIS DATA 1,W,3,B
Alumni274,SISTEM BASIS DATA 2,U,3,B
Alumni274,SISTEM BERKAS,U,2,B
Alumni274,SISTEM INFORMASI,U,2,C
Alumni274,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni274,SISTEM INFORMASI MANAJEMEN,W,2,A
Alumni274,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni274,SISTEM MULTIMEDIA,W,2,B
Alumni274,SISTEM OPERASI,U,3,C
Alumni274,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni274,STATISTIKA 1,W,2,B
Alumni274,STATISTIKA 2,W,2,A
Alumni274,STRUKTUR DATA,W,2,B
Alumni274,TEKNIK KOMPILASI,W,3,B
Alumni274,TEKNOLOGI GAME,W,1,B
Alumni274,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni275,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni275,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni275,ALGORITMA DAN PEMROGRAMAN 3,U,2,A
Alumni275,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni275,ALGORITMA DEEP LEARNING,W,2,A
Alumni275,ARSITEKTUR KOMPUTER,U,2,B
Alumni275,BAHASA INDONESIA,W,2,B
Alumni275,BAHASA INGGRIS 1,W,1,B
Alumni275,BAHASA INGGRIS 2,W,1,B
Alumni275,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni275,BAHASA INGGRIS BISNIS 2,W,1,B
Alumni275,BISNIS INFORMATIKA,W,1,A
Alumni275,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni275,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni275,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni275,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni275,GRAFIK KOMPUTER 1,W,2,B
Alumni275,GRAFIK KOMPUTER 2,W,2,A
Alumni275,ILMU BUDAYA DASAR,W,1,A
Alumni275,ILMU SOSIAL DASAR,W,1,B
Alumni275,INFORMATIKA KESEHATAN,P,2,A
Alumni275,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni275,JARINGAN KOMPUTER,U,3,A
Alumni275,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni275,KECERDASAN BUATAN,W,2,A
Alumni275,KOMPUTASI MODERN,W,1,A
Alumni275,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni275,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni275,MATEMATIKA DASAR 1,W,2,B
Alumni275,MATEMATIKA DASAR 2,U,2,A
Alumni275,MATEMATIKA INFORMATIKA 1,W,2,A
Alumni275,MATEMATIKA INFORMATIKA 2,W,2,B
Alumni275,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni275,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni275,MATEMATIKA LANJUT 1,W,2,B
Alumni275,MATEMATIKA LANJUT 2,W,2,B
Alumni275,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni275,PEMODELAN DAN SIMULASI,W,2,C
Alumni275,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni275,PEMROGRAMAN JARINGAN,W,2,A
Alumni275,PEMROGRAMAN WEB,W,2,A
Alumni275,PENDIDIKAN AGAMA,W,2,A
Alumni275,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni275,PENDIDIKAN PANCASILA,U,2,B
Alumni275,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni275,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni275,PENGANTAR WEB SCIENCE,W,1,A
Alumni275,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni275,PENGOLAHAN CITRA,W,2,B
Alumni275,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni275,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni275,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni275,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni275,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni275,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni275,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni275,REKAYASA KOMPUTASIONAL,W,2,A
Alumni275,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni275,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni275,RISET OPERASIONAL,P,2,A
Alumni275,ROBOTIKA CERDAS,W,2,B
Alumni275,SISTEM BASIS DATA 1,W,3,B
Alumni275,SISTEM BASIS DATA 2,U,3,B
Alumni275,SISTEM BERKAS,U,2,B
Alumni275,SISTEM INFORMASI,U,2,A
Alumni275,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,C
Alumni275,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni275,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni275,SISTEM MULTIMEDIA,W,2,A
Alumni275,SISTEM OPERASI,U,3,B
Alumni275,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni275,STATISTIKA 1,W,2,A
Alumni275,STATISTIKA 2,W,2,B
Alumni275,STRUKTUR DATA,W,2,B
Alumni275,TEKNIK KOMPILASI,W,3,A
Alumni275,TEKNOLOGI GAME,W,1,A
Alumni275,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni276,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni276,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni276,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni276,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni276,ALGORITMA DEEP LEARNING,W,2,B
Alumni276,ARSITEKTUR KOMPUTER,U,2,B
Alumni276,BAHASA INDONESIA,W,2,B
Alumni276,BAHASA INGGRIS 1,W,1,B
Alumni276,BAHASA INGGRIS 2,W,1,C
Alumni276,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni276,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni276,BISNIS INFORMATIKA,W,1,B
Alumni276,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni276,FISIKA DAN KIMIA DASAR 1,W,2,C
Alumni276,FISIKA DAN KIMIA DASAR 2,W,2,B
Alumni276,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni276,GRAFIK KOMPUTER 1,W,2,A
Alumni276,GRAFIK KOMPUTER 2,W,2,A
Alumni276,ILMU BUDAYA DASAR,W,1,A
Alumni276,ILMU SOSIAL DASAR,W,1,C
Alumni276,INFORMATIKA KESEHATAN,P,2,B
Alumni276,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni276,JARINGAN KOMPUTER,U,3,A
Alumni276,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni276,KECERDASAN BUATAN,W,2,A
Alumni276,KOMPUTASI MODERN,W,1,A
Alumni276,KONSEP DATA MINING,P,2,A
Alumni276,KONSEP TEKNOLOGI INFORMASI,W,3,B
Alumni276,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni276,MATEMATIKA DASAR 1,W,2,B
Alumni276,MATEMATIKA DASAR 2,U,2,A
Alumni276,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni276,MATEMATIKA INFORMATIKA 2,W,2,C
Alumni276,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni276,MATEMATIKA INFORMATIKA 4,U,2,A
Alumni276,MATEMATIKA LANJUT 1,W,2,C
Alumni276,MATEMATIKA LANJUT 2,W,2,B
Alumni276,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni276,PEMODELAN DAN SIMULASI,W,2,B
Alumni276,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni276,PEMROGRAMAN JARINGAN,W,2,A
Alumni276,PEMROGRAMAN MULTIMEDIA,P,2,A
Alumni276,PEMROGRAMAN WEB,W,2,A
Alumni276,PENDIDIKAN AGAMA,W,2,A
Alumni276,PENDIDIKAN KEWARGANEGARAAN,W,2,A
Alumni276,PENDIDIKAN PANCASILA,U,2,B
Alumni276,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni276,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni276,PENGANTAR WEB SCIENCE,W,1,B
Alumni276,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni276,PENGOLAHAN CITRA,W,2,B
Alumni276,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni276,PERANCANGAN DAN ANALISA ALGORITMA,W,3,B
Alumni276,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,A
Alumni276,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,A
Alumni276,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,A
Alumni276,PRAKTIKUM FISIKA DASAR,W,1,B
Alumni276,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni276,REKAYASA KOMPUTASIONAL,W,2,A
Alumni276,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni276,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni276,RISET OPERASIONAL,P,2,B
Alumni276,ROBOTIKA CERDAS,W,2,A
Alumni276,SISTEM BASIS DATA 1,W,3,A
Alumni276,SISTEM BASIS DATA 2,U,3,A
Alumni276,SISTEM BERKAS,U,2,B
Alumni276,SISTEM INFORMASI,U,2,B
Alumni276,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni276,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni276,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni276,SISTEM MULTIMEDIA,W,2,A
Alumni276,SISTEM OPERASI,U,3,B
Alumni276,SISTEM TERDISTRIBUSI,P,2,B
Alumni276,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni276,STATISTIKA 1,W,2,A
Alumni276,STATISTIKA 2,W,2,C
Alumni276,STRUKTUR DATA,W,2,B
Alumni276,TEKNIK KOMPILASI,W,3,A
Alumni276,TEKNOLOGI GAME,W,1,A
Alumni276,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni277,ALGORITMA DAN PEMROGRAMAN 1,W,2,A
Alumni277,ALGORITMA DAN PEMROGRAMAN 2,U,2,A
Alumni277,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni277,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,A
Alumni277,ALGORITMA DEEP LEARNING,W,2,B
Alumni277,ARSITEKTUR KOMPUTER,U,2,A
Alumni277,BAHASA INDONESIA,W,2,A
Alumni277,BAHASA INGGRIS 1,W,1,B
Alumni277,BAHASA INGGRIS 2,W,1,A
Alumni277,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni277,BAHASA INGGRIS BISNIS 2,W,1,A
Alumni277,BISNIS INFORMATIKA,W,1,A
Alumni277,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni277,FISIKA DAN KIMIA DASAR 1,W,2,A
Alumni277,FISIKA DAN KIMIA DASAR 2,W,2,A
Alumni277,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni277,GRAFIK KOMPUTER 1,W,2,A
Alumni277,GRAFIK KOMPUTER 2,W,2,A
Alumni277,ILMU BUDAYA DASAR,W,1,A
Alumni277,ILMU SOSIAL DASAR,W,1,A
Alumni277,INFORMATIKA KESEHATAN,P,2,A
Alumni277,INTERAKSI MANUSIA DAN KOMPUTER,U,3,B
Alumni277,JARINGAN KOMPUTER,U,3,B
Alumni277,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni277,KECERDASAN BUATAN,W,2,B
Alumni277,KOMPUTASI MODERN,W,1,A
Alumni277,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni277,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,A
Alumni277,MATEMATIKA DASAR 1,W,2,B
Alumni277,MATEMATIKA DASAR 2,U,2,A
Alumni277,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni277,MATEMATIKA INFORMATIKA 2   ,W,2,B
Alumni277,MATEMATIKA INFORMATIKA 3,W,2,B
Alumni277,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni277,MATEMATIKA LANJUT 1,W,2,B
Alumni277,MATEMATIKA LANJUT 2,W,2,A
Alumni277,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni277,PEMODELAN DAN SIMULASI,W,2,B
Alumni277,PEMROGRAMAN BERBASIS OBJEK,W,2,A
Alumni277,PEMROGRAMAN JARINGAN,W,2,B
Alumni277,PEMROGRAMAN WEB,W,2,B
Alumni277,PENDIDIKAN AGAMA,W,2,A
Alumni277,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni277,PENDIDIKAN PANCASILA,U,2,A
Alumni277,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni277,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni277,PENGANTAR WEB SCIENCE,W,1,A
Alumni277,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni277,PENGOLAHAN CITRA,W,2,A
Alumni277,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
Alumni277,PERANCANGAN DAN ANALISA ALGORITMA,U,3,A
Alumni277,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 1,W,1,B
Alumni277,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 2,W,1,B
Alumni277,PRAKTIKUM ALGORITMA DAN PEMROGRAMAN 3,W,1,B
Alumni277,PRAKTIKUM FISIKA DASAR,W,1,A
Alumni277,PRAKTIKUM ROBOTIKA CERDAS,W,1,A
Alumni277,REKAYASA KOMPUTASIONAL,W,2,A
Alumni277,REKAYASA PERANGKAT LUNAK 1,W,2,A
Alumni277,REKAYASA PERANGKAT LUNAK 2,U,2,A
Alumni277,RISET OPERASIONAL,P,2,A
Alumni277,ROBOTIKA CERDAS,W,2,A
Alumni277,SISTEM BASIS DATA 1,W,3,B
Alumni277,SISTEM BASIS DATA 2,U,3,B
Alumni277,SISTEM BERKAS,U,2,A
Alumni277,SISTEM INFORMASI,U,2,B
Alumni277,SISTEM INFORMASI AKUNTANSI DAN KEUANGAN,W,2,A
Alumni277,SISTEM INFORMASI MANAJEMEN,W,2,B
Alumni277,SISTEM KEAMANAN KOMPUTER,W,2,A
Alumni277,SISTEM MULTIMEDIA,W,2,A
Alumni277,SISTEM OPERASI,U,3,B
Alumni277,SKRIPSI / EVALUASI KOMPREHENSIF,W,6,A
Alumni277,STATISTIKA 1,W,2,A
Alumni277,STATISTIKA 2,W,2,A
Alumni277,STRUKTUR DATA  ,W,2,B
Alumni277,TEKNIK KOMPILASI,W,3,A
Alumni277,TEKNOLOGI GAME,W,1,A
Alumni277,TEORI BAHASA DAN OTOMATA,U,3,B
Alumni278,ALGORITMA DAN PEMROGRAMAN 1,W,2,B
Alumni278,ALGORITMA DAN PEMROGRAMAN 2,U,2,B
Alumni278,ALGORITMA DAN PEMROGRAMAN 3,U,2,B
Alumni278,ALGORITMA DAN PENGOLAHAN PARALEL,W,3,B
Alumni278,ALGORITMA DEEP LEARNING,W,2,A
Alumni278,ARSITEKTUR KOMPUTER,U,2,B
Alumni278,BAHASA INDONESIA,W,2,B
Alumni278,BAHASA INGGRIS 1,W,1,A
Alumni278,BAHASA INGGRIS 2,W,1,B
Alumni278,BAHASA INGGRIS BISNIS 1,W,1,A
Alumni278,BAHASA INGGRIS BISNIS 2,W,1,B
Alumni278,BISNIS INFORMATIKA,W,1,C
Alumni278,DISAIN PEMODELAN GRAFIK,W,1,A
Alumni278,FISIKA DAN KIMIA DASAR 1,W,2,B
Alumni278,FISIKA DAN KIMIA DASAR 2,W,2,C
Alumni278,FORENSIK TEKNOLOGI INFORMASI,W,2,A
Alumni278,GRAFIK KOMPUTER 1,W,2,C
Alumni278,GRAFIK KOMPUTER 2,W,2,A
Alumni278,ILMU BUDAYA DASAR,W,1,A
Alumni278,ILMU SOSIAL DASAR,W,1,A
Alumni278,INFORMATIKA KESEHATAN,P,2,A
Alumni278,INTERAKSI MANUSIA DAN KOMPUTER,U,3,A
Alumni278,JARINGAN KOMPUTER,U,3,B
Alumni278,JARINGAN KOMPUTER LANJUT,P,2,A
Alumni278,KECERDASAN BUATAN,W,2,A
Alumni278,KOMPUTASI MODERN,W,1,A
Alumni278,KONSEP DATA MINING,P,2,B
Alumni278,KONSEP TEKNOLOGI INFORMASI,W,3,A
Alumni278,LEGAL ASPEK PRODUK TEKNOLOGI INFORMASI DAN KOMUNIKASI,W,2,B
Alumni278,MATEMATIKA DASAR 1,W,2,A
Alumni278,MATEMATIKA DASAR 2,U,2,B
Alumni278,MATEMATIKA INFORMATIKA 1,W,2,B
Alumni278,MATEMATIKA INFORMATIKA 2   ,W,2,B
Alumni278,MATEMATIKA INFORMATIKA 3,W,2,A
Alumni278,MATEMATIKA INFORMATIKA 4,U,2,B
Alumni278,MATEMATIKA LANJUT 1,W,2,B
Alumni278,MATEMATIKA LANJUT 2,W,2,C
Alumni278,ORGANISASI SISTEM KOMPUTER,U,2,B
Alumni278,PEMODELAN DAN SIMULASI,W,2,B
Alumni278,PEMROGRAMAN BERBASIS OBJEK,W,2,B
Alumni278,PEMROGRAMAN JARINGAN,W,2,A
Alumni278,PEMROGRAMAN MULTIMEDIA,P,2,B
Alumni278,PEMROGRAMAN WEB,W,2,B
Alumni278,PENDIDIKAN AGAMA,W,2,B
Alumni278,PENDIDIKAN KEWARGANEGARAAN,W,2,B
Alumni278,PENDIDIKAN PANCASILA,U,2,B
Alumni278,PENGANTAR TEKNOLOGI INTERNET DAN NEW MEDIA,W,1,A
Alumni278,PENGANTAR TEKNOLOGI KOMPUTER DAN INFORMATIKA,W,3,A
Alumni278,PENGANTAR WEB SCIENCE,W,1,B
Alumni278,PENGELOLAAN PROYEK PERANGKAT LUNAK,W,3,A
Alumni278,PENGOLAHAN CITRA,W,2,B
Alumni278,PENULISAN ILMIAH / KERJA PRAKTEK,W,2,A
